model,method,layer,dataset,clean_id,corrupted_id,clean_label,corrupted_label,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,clean_margin,corrupted_margin,patched_margin,recovery,recovery_percent,flipped
gpt2-small,pca,0,sst,sst-9008,sst-1048,0,1,1.6947784423828125,1.8121871948242188,1.6388778686523438,-1.6947784423828125,-1.8121871948242188,-1.6388778686523438,1.4761193059977906,147.61193059977907,0.0
gpt2-small,pca,0,sst,sst-19,sst-8164,1,0,2.118499755859375,1.3140640258789062,1.5820465087890625,2.118499755859375,1.3140640258789062,1.5820465087890625,0.33313100465672096,33.31310046567209,0.0
gpt2-small,pca,0,sst,sst-8164,sst-19,0,1,1.3140640258789062,2.118499755859375,2.0263137817382812,-1.3140640258789062,-2.118499755859375,-2.0263137817382812,0.114597065601912,11.4597065601912,0.0
gpt2-small,pca,0,sst,sst-3,sst-8592,1,0,0.8612594604492188,1.0940093994140625,1.066558837890625,0.8612594604492188,1.0940093994140625,1.066558837890625,0.11794014488478054,11.794014488478053,0.0
gpt2-small,pca,0,sst,sst-8592,sst-3,0,1,1.0940093994140625,0.8612594604492188,0.9245452880859375,-1.0940093994140625,-0.8612594604492188,-0.9245452880859375,0.27190480873242207,27.19048087324221,0.0
gpt2-small,pca,0,sst,sst-306,sst-8712,1,0,1.7240371704101562,1.0238800048828125,1.224395751953125,1.7240371704101562,1.0238800048828125,1.224395751953125,0.28638676706149,28.638676706149003,0.0
gpt2-small,pca,0,sst,sst-8712,sst-306,0,1,1.0238800048828125,1.7240371704101562,1.7125396728515625,-1.0238800048828125,-1.7240371704101562,-1.7125396728515625,0.016421309564023493,1.6421309564023494,0.0
gpt2-small,pca,0,sst,sst-8359,sst-8347,1,0,1.5035247802734375,1.6829452514648438,1.7762832641601562,1.5035247802734375,1.6829452514648438,1.7762832641601562,-0.5202194157418037,-52.02194157418038,0.0
gpt2-small,pca,0,sst,sst-8347,sst-8359,0,1,1.6829452514648438,1.5035247802734375,1.4922943115234375,-1.6829452514648438,-1.5035247802734375,-1.4922943115234375,-0.06259301781689841,-6.2593017816898415,0.0
gpt2-small,pca,0,sst,sst-350,sst-8215,1,0,1.7167739868164062,1.0823287963867188,1.3530654907226562,1.7167739868164062,1.0823287963867188,1.3530654907226562,0.42672983958248156,42.67298395824815,0.0
gpt2-small,pca,0,sst,sst-8215,sst-350,0,1,1.0823287963867188,1.7167739868164062,1.725555419921875,-1.0823287963867188,-1.7167739868164062,-1.725555419921875,-0.013841121720099088,-1.3841121720099088,0.0
gpt2-small,pca,0,sst,sst-396,sst-8473,1,0,1.9512863159179688,0.5482406616210938,0.7844696044921875,1.9512863159179688,0.5482406616210938,0.7844696044921875,0.16836867862969004,16.836867862969005,0.0
gpt2-small,pca,0,sst,sst-8473,sst-396,0,1,0.5482406616210938,1.9512863159179688,1.9543380737304688,-0.5482406616210938,-1.9512863159179688,-1.9543380737304688,-0.002175095160413268,-0.21750951604132682,0.0
gpt2-small,pca,0,sst,sst-898,sst-8996,1,0,1.7054977416992188,1.507720947265625,1.5289154052734375,1.7054977416992188,1.507720947265625,1.5289154052734375,0.10716352274042357,10.716352274042356,0.0
gpt2-small,pca,0,sst,sst-8996,sst-898,0,1,1.507720947265625,1.7054977416992188,1.7204971313476562,-1.507720947265625,-1.7054977416992188,-1.7204971313476562,-0.07583998765574972,-7.583998765574972,0.0
gpt2-small,pca,0,sst,sst-633,sst-8564,1,0,1.7313919067382812,0.9088211059570312,1.1586151123046875,1.7313919067382812,0.9088211059570312,1.1586151123046875,0.3036747792535431,30.367477925354308,0.0
gpt2-small,pca,0,sst,sst-8564,sst-633,0,1,0.9088211059570312,1.7313919067382812,1.7069778442382812,-0.9088211059570312,-1.7313919067382812,-1.7069778442382812,0.029680195889292868,2.968019588929287,0.0
gpt2-small,pca,0,sst,sst-97,sst-8465,1,0,2.1150665283203125,0.726959228515625,1.1585693359375,2.1150665283203125,0.726959228515625,1.1585693359375,0.31093425377318046,31.093425377318045,0.0
gpt2-small,pca,0,sst,sst-8465,sst-97,0,1,0.726959228515625,2.1150665283203125,2.0846786499023438,-0.726959228515625,-2.1150665283203125,-2.0846786499023438,0.021891591825966516,2.1891591825966517,0.0
gpt2-small,pca,0,sst,sst-982,sst-8856,1,0,0.4825439453125,1.17999267578125,1.2504653930664062,0.4825439453125,1.17999267578125,1.2504653930664062,-0.10104358099238646,-10.104358099238645,0.0
gpt2-small,pca,0,sst,sst-8856,sst-982,0,1,1.17999267578125,0.4825439453125,0.5618743896484375,-1.17999267578125,-0.4825439453125,-0.5618743896484375,0.11374376476765555,11.374376476765555,0.0
gpt2-small,pca,0,sst,sst-533,sst-8296,1,0,1.62689208984375,0.46022796630859375,0.46307373046875,1.62689208984375,0.46022796630859375,0.46307373046875,0.0024392317400942997,0.24392317400942995,0.0
gpt2-small,pca,0,sst,sst-8296,sst-533,0,1,0.46022796630859375,1.62689208984375,1.527679443359375,-0.46022796630859375,-1.62689208984375,-1.527679443359375,0.08503959664393101,8.503959664393102,0.0
gpt2-small,pca,0,sst,sst-890,sst-8508,1,0,1.8911666870117188,1.1428985595703125,1.335968017578125,1.8911666870117188,1.1428985595703125,1.335968017578125,0.25802175841430713,25.802175841430714,0.0
gpt2-small,pca,0,sst,sst-8508,sst-890,0,1,1.1428985595703125,1.8911666870117188,1.8212890625,-1.1428985595703125,-1.8911666870117188,-1.8212890625,0.09338580910916933,9.338580910916933,0.0
gpt2-small,pca,0,sst,sst-811,sst-8288,1,0,1.4313735961914062,0.8970870971679688,0.9611587524414062,1.4313735961914062,0.8970870971679688,0.9611587524414062,0.11992003427102671,11.99200342710267,0.0
gpt2-small,pca,0,sst,sst-8288,sst-811,0,1,0.8970870971679688,1.4313735961914062,1.4806442260742188,-0.8970870971679688,-1.4313735961914062,-1.4806442260742188,-0.09221762101956305,-9.221762101956305,0.0
gpt2-small,pca,0,sst,sst-755,sst-8513,1,0,2.0623779296875,0.649383544921875,1.257476806640625,2.0623779296875,0.649383544921875,1.257476806640625,0.430357875639835,43.0357875639835,0.0
gpt2-small,pca,0,sst,sst-8513,sst-755,0,1,0.649383544921875,2.0623779296875,1.96051025390625,-0.649383544921875,-2.0623779296875,-1.96051025390625,0.07209347530290923,7.2093475302909225,0.0
gpt2-small,pca,0,sst,sst-922,sst-8206,1,0,1.3258285522460938,0.696990966796875,1.2931976318359375,1.3258285522460938,0.696990966796875,1.2931976318359375,0.9481091442922486,94.81091442922485,0.0
gpt2-small,pca,0,sst,sst-8206,sst-922,0,1,0.696990966796875,1.3258285522460938,1.1379470825195312,-0.696990966796875,-1.3258285522460938,-1.1379470825195312,0.2987758271356296,29.877582713562962,0.0
gpt2-small,pca,0,sst,sst-737,sst-8169,1,0,0.8151473999023438,1.522918701171875,1.51910400390625,0.8151473999023438,1.522918701171875,1.51910400390625,0.005389731483577488,0.5389731483577488,0.0
gpt2-small,pca,0,sst,sst-8169,sst-737,0,1,1.522918701171875,0.8151473999023438,0.8993606567382812,-1.522918701171875,-0.8151473999023438,-0.8993606567382812,0.11898371223145662,11.898371223145663,0.0
gpt2-small,pca,0,sst,sst-8312,sst-8297,1,0,1.2116165161132812,0.655609130859375,0.8204269409179688,1.2116165161132812,0.655609130859375,0.8204269409179688,0.29643097273488206,29.643097273488205,0.0
gpt2-small,pca,0,sst,sst-8297,sst-8312,0,1,0.655609130859375,1.2116165161132812,1.2004547119140625,-0.655609130859375,-1.2116165161132812,-1.2004547119140625,0.02007492075689175,2.007492075689175,0.0
gpt2-small,pca,0,sst,sst-712,sst-8273,1,0,1.8034210205078125,1.1449356079101562,1.322296142578125,1.8034210205078125,1.1449356079101562,1.322296142578125,0.26934618637685526,26.934618637685524,0.0
gpt2-small,pca,0,sst,sst-8273,sst-712,0,1,1.1449356079101562,1.8034210205078125,1.7426605224609375,-1.1449356079101562,-1.8034210205078125,-1.7426605224609375,0.09227311172647117,9.227311172647116,0.0
gpt2-small,pca,0,sst,sst-8013,sst-8318,1,0,1.8374404907226562,1.3860015869140625,1.5540237426757812,1.8374404907226562,1.3860015869140625,1.5540237426757812,0.37219245914383736,37.219245914383734,0.0
gpt2-small,pca,0,sst,sst-8318,sst-8013,0,1,1.3860015869140625,1.8374404907226562,1.8141708374023438,-1.3860015869140625,-1.8374404907226562,-1.8141708374023438,0.05154552060975816,5.154552060975816,0.0
gpt2-small,pca,0,sst,sst-8644,sst-8707,1,0,0.6392898559570312,1.5494384765625,1.485748291015625,0.6392898559570312,1.5494384765625,1.485748291015625,0.06997778616035877,6.997778616035878,0.0
gpt2-small,pca,0,sst,sst-8707,sst-8644,0,1,1.5494384765625,0.6392898559570312,0.7953262329101562,-1.5494384765625,-0.6392898559570312,-0.7953262329101562,0.17144054654428098,17.1440546544281,0.0
gpt2-small,pca,0,sst,sst-21,sst-8436,1,0,2.2487716674804688,0.5352401733398438,0.6649246215820312,2.2487716674804688,0.5352401733398438,0.6649246215820312,0.07568255890576858,7.568255890576858,0.0
gpt2-small,pca,0,sst,sst-8436,sst-21,0,1,0.5352401733398438,2.2487716674804688,2.0984039306640625,-0.5352401733398438,-2.2487716674804688,-2.0984039306640625,0.08775312115977132,8.775312115977131,0.0
gpt2-small,das,0,toy_test,toy-test-pos-000,toy-test-neg-000,1,0,1.97271728515625,0.4060928523540497,0.489614874124527,1.97271728515625,0.4060928523540497,0.489614874124527,0.05331336599996884,5.331336599996884,0.0
gpt2-small,das,0,toy_test,toy-test-neg-000,toy-test-pos-001,0,1,0.4060928523540497,2.5448319911956787,2.3820648193359375,-0.4060928523540497,-2.5448319911956787,-2.3820648193359375,0.07610426578151938,7.610426578151938,0.0
gpt2-small,das,0,toy_test,toy-test-pos-001,toy-test-neg-001,1,0,2.5448319911956787,-2.2181899547576904,-1.655598521232605,2.5448319911956787,-2.2181899547576904,-1.655598521232605,0.1181164898900076,11.81164898900076,0.0
gpt2-small,das,0,toy_test,toy-test-neg-001,toy-test-pos-002,0,1,-2.2181899547576904,2.7425949573516846,2.5802810192108154,2.2181899547576904,-2.7425949573516846,-2.5802810192108154,0.032719406508566334,3.2719406508566333,0.0
gpt2-small,das,0,toy_test,toy-test-pos-002,toy-test-neg-002,1,0,2.7425949573516846,-0.5889434814453125,-0.34359437227249146,2.7425949573516846,-0.5889434814453125,-0.34359437227249146,0.07364438792470168,7.3644387924701675,0.0
gpt2-small,das,0,toy_test,toy-test-neg-002,toy-test-pos-003,0,1,-0.5889434814453125,2.9197938442230225,2.611280918121338,0.5889434814453125,-2.9197938442230225,-2.611280918121338,0.08792705109178267,8.792705109178266,0.0
