model,method,layer,dataset,clean_id,corrupted_id,clean_label,corrupted_label,clean_logit_diff,corrupted_logit_diff,patched_logit_diff,clean_margin,corrupted_margin,patched_margin,recovery,recovery_percent,flipped
qwen-0.6b,das,2,sst,sst-7995,sst-877,0,1,-2.0,0.75,1.625,2.0,-0.75,-1.625,-0.3181818181818182,-31.818181818181817,0.0
qwen-0.6b,das,2,sst,sst-1046,sst-8906,1,0,2.5,-0.25,-0.25,2.5,-0.25,-0.25,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8906,sst-1046,0,1,-0.25,2.5,2.625,0.25,-2.5,-2.625,-0.045454545454545456,-4.545454545454546,0.0
qwen-0.6b,das,2,sst,sst-491,sst-8429,1,0,1.5,-0.875,-0.875,1.5,-0.875,-0.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8429,sst-491,0,1,-0.875,1.5,1.375,0.875,-1.5,-1.375,0.05263157894736842,5.2631578947368425,0.0
qwen-0.6b,das,2,sst,sst-617,sst-8937,1,0,2.125,-3.125,-3.125,2.125,-3.125,-3.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8937,sst-617,0,1,-3.125,2.125,2.125,3.125,-2.125,-2.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-286,sst-9017,1,0,2.625,-3.0,-3.0,2.625,-3.0,-3.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-9017,sst-286,0,1,-3.0,2.625,2.75,3.0,-2.625,-2.75,-0.022222222222222223,-2.2222222222222223,0.0
qwen-0.6b,das,2,sst,sst-276,sst-8882,1,0,2.0,-1.0,-0.125,2.0,-1.0,-0.125,0.2916666666666667,29.166666666666668,0.0
qwen-0.6b,das,2,sst,sst-8882,sst-276,0,1,-1.0,2.0,1.875,1.0,-2.0,-1.875,0.041666666666666664,4.166666666666667,0.0
qwen-0.6b,das,2,sst,sst-323,sst-8925,1,0,2.5,-2.625,-2.25,2.5,-2.625,-2.25,0.07317073170731707,7.317073170731708,0.0
qwen-0.6b,das,2,sst,sst-8925,sst-323,0,1,-2.625,2.5,2.5,2.625,-2.5,-2.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-624,sst-8213,1,0,1.125,-1.375,-1.375,1.125,-1.375,-1.375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8213,sst-624,0,1,-1.375,1.125,1.25,1.375,-1.125,-1.25,-0.05,-5.0,0.0
qwen-0.6b,das,2,sst,sst-454,sst-8645,1,0,1.125,-2.5,-2.125,1.125,-2.5,-2.125,0.10344827586206896,10.344827586206897,0.0
qwen-0.6b,das,2,sst,sst-8645,sst-454,0,1,-2.5,1.125,0.875,2.5,-1.125,-0.875,0.06896551724137931,6.896551724137931,0.0
qwen-0.6b,das,2,sst,sst-337,sst-8950,1,0,1.25,-1.125,-0.875,1.25,-1.125,-0.875,0.10526315789473684,10.526315789473685,0.0
qwen-0.6b,das,2,sst,sst-8950,sst-337,0,1,-1.125,1.25,1.5,1.125,-1.25,-1.5,-0.10526315789473684,-10.526315789473685,0.0
qwen-0.6b,das,2,sst,sst-521,sst-8796,1,0,2.25,-0.125,0.0,2.25,-0.125,0.0,0.05263157894736842,5.2631578947368425,0.0
qwen-0.6b,das,2,sst,sst-8796,sst-521,0,1,-0.125,2.25,2.125,0.125,-2.25,-2.125,0.05263157894736842,5.2631578947368425,0.0
qwen-0.6b,das,2,sst,sst-39,sst-8630,1,0,0.75,-2.25,-2.5,0.75,-2.25,-2.5,-0.08333333333333333,-8.333333333333334,0.0
qwen-0.6b,das,2,sst,sst-8630,sst-39,0,1,-2.25,0.75,1.25,2.25,-0.75,-1.25,-0.16666666666666666,-16.666666666666668,0.0
qwen-0.6b,das,2,sst,sst-8988,sst-8008,1,0,1.375,0.0,0.25,1.375,0.0,0.25,0.18181818181818182,18.181818181818183,0.0
qwen-0.6b,das,2,sst,sst-8008,sst-8988,0,1,0.0,1.375,1.25,-0.0,-1.375,-1.25,0.09090909090909091,9.090909090909092,0.0
qwen-0.6b,das,2,sst,sst-152,sst-8561,1,0,3.125,-3.375,-3.25,3.125,-3.375,-3.25,0.019230769230769232,1.9230769230769231,0.0
qwen-0.6b,das,2,sst,sst-8561,sst-152,0,1,-3.375,3.125,3.125,3.375,-3.125,-3.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1059,sst-8790,1,0,2.0,-1.75,-0.25,2.0,-1.75,-0.25,0.4,40.0,0.0
qwen-0.6b,das,2,sst,sst-8790,sst-1059,0,1,-1.75,2.0,1.5,1.75,-2.0,-1.5,0.13333333333333333,13.333333333333334,0.0
qwen-0.6b,das,2,sst,sst-752,sst-44,1,0,2.75,-2.0,-1.875,2.75,-2.0,-1.875,0.02631578947368421,2.6315789473684212,0.0
qwen-0.6b,das,2,sst,sst-44,sst-752,0,1,-2.0,2.75,2.875,2.0,-2.75,-2.875,-0.02631578947368421,-2.6315789473684212,0.0
qwen-0.6b,das,2,sst,sst-466,sst-8826,1,0,2.25,-1.75,-1.625,2.25,-1.75,-1.625,0.03125,3.125,0.0
qwen-0.6b,das,2,sst,sst-8826,sst-466,0,1,-1.75,2.25,2.375,1.75,-2.25,-2.375,-0.03125,-3.125,0.0
qwen-0.6b,das,2,sst,sst-460,sst-8604,1,0,-0.125,-1.25,-0.875,-0.125,-1.25,-0.875,0.3333333333333333,33.333333333333336,0.0
qwen-0.6b,das,2,sst,sst-8604,sst-460,0,1,-1.25,-0.125,-0.125,1.25,0.125,0.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-321,sst-8918,1,0,0.75,-1.375,-1.25,0.75,-1.375,-1.25,0.058823529411764705,5.882352941176471,0.0
qwen-0.6b,das,2,sst,sst-8918,sst-321,0,1,-1.375,0.75,0.75,1.375,-0.75,-0.75,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-397,sst-8689,1,0,1.375,-3.25,-3.0,1.375,-3.25,-3.0,0.05405405405405406,5.405405405405405,0.0
qwen-0.6b,das,2,sst,sst-8689,sst-397,0,1,-3.25,1.375,1.375,3.25,-1.375,-1.375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1075,sst-8232,1,0,2.75,-2.75,-2.625,2.75,-2.75,-2.625,0.022727272727272728,2.272727272727273,0.0
qwen-0.6b,das,2,sst,sst-8232,sst-1075,0,1,-2.75,2.75,2.625,2.75,-2.75,-2.625,0.022727272727272728,2.272727272727273,0.0
qwen-0.6b,das,2,sst,sst-38,sst-8878,1,0,2.375,-0.5,-0.5,2.375,-0.5,-0.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8878,sst-38,0,1,-0.5,2.375,2.5,0.5,-2.375,-2.5,-0.043478260869565216,-4.3478260869565215,0.0
qwen-0.6b,das,2,sst,sst-122,sst-8821,1,0,3.0625,-0.9375,-0.5,3.0625,-0.9375,-0.5,0.109375,10.9375,0.0
qwen-0.6b,das,2,sst,sst-8821,sst-122,0,1,-0.9375,3.0625,3.1875,0.9375,-3.0625,-3.1875,-0.03125,-3.125,0.0
qwen-0.6b,das,2,sst,sst-789,sst-8681,1,0,2.875,-2.875,-0.875,2.875,-2.875,-0.875,0.34782608695652173,34.78260869565217,0.0
qwen-0.6b,das,2,sst,sst-8681,sst-789,0,1,-2.875,2.875,2.875,2.875,-2.875,-2.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1045,sst-8254,1,0,2.875,1.125,1.125,2.875,1.125,1.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8254,sst-1045,0,1,1.125,2.875,2.875,-1.125,-2.875,-2.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-572,sst-9006,1,0,0.0,-3.75,-3.625,0.0,-3.75,-3.625,0.03333333333333333,3.3333333333333335,0.0
qwen-0.6b,das,2,sst,sst-9006,sst-572,0,1,-3.75,0.0,0.0,3.75,-0.0,-0.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-437,sst-8244,1,0,3.375,-2.0,0.5,3.375,-2.0,0.5,0.46511627906976744,46.51162790697674,1.0
qwen-0.6b,das,2,sst,sst-8244,sst-437,0,1,-2.0,3.375,3.25,2.0,-3.375,-3.25,0.023255813953488372,2.3255813953488373,0.0
qwen-0.6b,das,2,sst,sst-421,sst-8845,1,0,1.5,-2.0,-2.0,1.5,-2.0,-2.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8845,sst-421,0,1,-2.0,1.5,1.5,2.0,-1.5,-1.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-867,sst-8451,1,0,3.25,-2.875,-0.25,3.25,-2.875,-0.25,0.42857142857142855,42.857142857142854,0.0
qwen-0.6b,das,2,sst,sst-8451,sst-867,0,1,-2.875,3.25,3.25,2.875,-3.25,-3.25,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-910,sst-8129,1,0,2.625,-2.125,-2.25,2.625,-2.125,-2.25,-0.02631578947368421,-2.6315789473684212,0.0
qwen-0.6b,das,2,sst,sst-8129,sst-910,0,1,-2.125,2.625,2.5,2.125,-2.625,-2.5,0.02631578947368421,2.6315789473684212,0.0
qwen-0.6b,das,2,sst,sst-942,sst-7926,1,0,1.25,-0.875,-0.875,1.25,-0.875,-0.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-7926,sst-942,0,1,-0.875,1.25,1.125,0.875,-1.25,-1.125,0.058823529411764705,5.882352941176471,0.0
qwen-0.6b,das,2,sst,sst-7908,sst-8721,1,0,1.625,-1.0,-1.125,1.625,-1.0,-1.125,-0.047619047619047616,-4.761904761904762,0.0
qwen-0.6b,das,2,sst,sst-8721,sst-7908,0,1,-1.0,1.625,1.625,1.0,-1.625,-1.625,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1027,sst-30,1,0,1.25,-0.5,-0.5,1.25,-0.5,-0.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-30,sst-1027,0,1,-0.5,1.25,1.375,0.5,-1.25,-1.375,-0.07142857142857142,-7.142857142857143,0.0
qwen-0.6b,das,2,sst,sst-925,sst-9073,1,0,1.75,-2.125,-2.0,1.75,-2.125,-2.0,0.03225806451612903,3.225806451612903,0.0
qwen-0.6b,das,2,sst,sst-9073,sst-925,0,1,-2.125,1.75,1.6875,2.125,-1.75,-1.6875,0.016129032258064516,1.6129032258064515,0.0
qwen-0.6b,das,2,sst,sst-508,sst-8847,1,0,3.375,-2.125,-2.25,3.375,-2.125,-2.25,-0.022727272727272728,-2.272727272727273,0.0
qwen-0.6b,das,2,sst,sst-8847,sst-508,0,1,-2.125,3.375,3.5,2.125,-3.375,-3.5,-0.022727272727272728,-2.272727272727273,0.0
qwen-0.6b,das,2,sst,sst-8487,sst-8431,1,0,-0.125,-2.25,-2.125,-0.125,-2.25,-2.125,0.058823529411764705,5.882352941176471,0.0
qwen-0.6b,das,2,sst,sst-8431,sst-8487,0,1,-2.25,-0.125,1.25,2.25,0.125,-1.25,-0.6470588235294118,-64.70588235294117,0.0
qwen-0.6b,das,2,sst,sst-418,sst-8892,1,0,3.0,-1.625,-1.625,3.0,-1.625,-1.625,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8892,sst-418,0,1,-1.625,3.0,2.875,1.625,-3.0,-2.875,0.02702702702702703,2.7027027027027026,0.0
qwen-0.6b,das,2,sst,sst-1078,sst-8249,1,0,3.25,-1.875,-2.0,3.25,-1.875,-2.0,-0.024390243902439025,-2.4390243902439024,0.0
qwen-0.6b,das,2,sst,sst-8249,sst-1078,0,1,-1.875,3.25,3.125,1.875,-3.25,-3.125,0.024390243902439025,2.4390243902439024,0.0
qwen-0.6b,das,2,sst,sst-176,sst-8769,1,0,2.6875,-0.75,-0.125,2.6875,-0.75,-0.125,0.18181818181818182,18.181818181818183,0.0
qwen-0.6b,das,2,sst,sst-8769,sst-176,0,1,-0.75,2.6875,2.5625,0.75,-2.6875,-2.5625,0.03636363636363636,3.6363636363636362,0.0
qwen-0.6b,das,2,sst,sst-969,sst-8121,1,0,3.25,-0.625,-0.75,3.25,-0.625,-0.75,-0.03225806451612903,-3.225806451612903,0.0
qwen-0.6b,das,2,sst,sst-8121,sst-969,0,1,-0.625,3.25,3.25,0.625,-3.25,-3.25,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-509,sst-7955,1,0,0.0,-0.5,-0.375,0.0,-0.5,-0.375,0.25,25.0,0.0
qwen-0.6b,das,2,sst,sst-7955,sst-509,0,1,-0.5,0.0,0.625,0.5,-0.0,-0.625,-1.25,-125.0,0.0
qwen-0.6b,das,2,sst,sst-145,sst-1073,1,0,1.625,-1.125,-0.875,1.625,-1.125,-0.875,0.09090909090909091,9.090909090909092,0.0
qwen-0.6b,das,2,sst,sst-1073,sst-145,0,1,-1.125,1.625,1.875,1.125,-1.625,-1.875,-0.09090909090909091,-9.090909090909092,0.0
qwen-0.6b,das,2,sst,sst-8820,sst-8543,1,0,0.625,-0.75,-0.625,0.625,-0.75,-0.625,0.09090909090909091,9.090909090909092,0.0
qwen-0.6b,das,2,sst,sst-8543,sst-8820,0,1,-0.75,0.625,0.625,0.75,-0.625,-0.625,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-943,sst-7937,1,0,3.0,0.375,1.0,3.0,0.375,1.0,0.23809523809523808,23.80952380952381,0.0
qwen-0.6b,das,2,sst,sst-7937,sst-943,0,1,0.375,3.0,2.9375,-0.375,-3.0,-2.9375,0.023809523809523808,2.380952380952381,0.0
qwen-0.6b,das,2,sst,sst-589,sst-8854,1,0,2.375,-0.875,-0.875,2.375,-0.875,-0.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8854,sst-589,0,1,-0.875,2.375,2.375,0.875,-2.375,-2.375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-606,sst-9020,1,0,1.875,-2.25,-1.25,1.875,-2.25,-1.25,0.24242424242424243,24.242424242424242,0.0
qwen-0.6b,das,2,sst,sst-9020,sst-606,0,1,-2.25,1.875,2.125,2.25,-1.875,-2.125,-0.06060606060606061,-6.0606060606060606,0.0
qwen-0.6b,das,2,sst,sst-453,sst-8375,1,0,2.0,-0.5,-0.5,2.0,-0.5,-0.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8375,sst-453,0,1,-0.5,2.0,2.125,0.5,-2.0,-2.125,-0.05,-5.0,0.0
qwen-0.6b,das,2,sst,sst-8063,sst-8700,1,0,1.5,-0.875,-0.75,1.5,-0.875,-0.75,0.05263157894736842,5.2631578947368425,0.0
qwen-0.6b,das,2,sst,sst-8700,sst-8063,0,1,-0.875,1.5,1.5,0.875,-1.5,-1.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-139,sst-9070,1,0,2.75,-1.875,-1.875,2.75,-1.875,-1.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-9070,sst-139,0,1,-1.875,2.75,2.75,1.875,-2.75,-2.75,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1081,sst-8227,1,0,2.3125,-1.75,-2.0,2.3125,-1.75,-2.0,-0.06153846153846154,-6.153846153846154,0.0
qwen-0.6b,das,2,sst,sst-8227,sst-1081,0,1,-1.75,2.3125,2.1875,1.75,-2.3125,-2.1875,0.03076923076923077,3.076923076923077,0.0
qwen-0.6b,das,2,sst,sst-125,sst-7962,1,0,2.625,-2.75,-2.625,2.625,-2.75,-2.625,0.023255813953488372,2.3255813953488373,0.0
qwen-0.6b,das,2,sst,sst-7962,sst-125,0,1,-2.75,2.625,2.5625,2.75,-2.625,-2.5625,0.011627906976744186,1.1627906976744187,0.0
qwen-0.6b,das,2,sst,sst-1064,sst-8612,1,0,3.125,-1.125,-0.625,3.125,-1.125,-0.625,0.11764705882352941,11.764705882352942,0.0
qwen-0.6b,das,2,sst,sst-8612,sst-1064,0,1,-1.125,3.125,3.1875,1.125,-3.125,-3.1875,-0.014705882352941176,-1.4705882352941178,0.0
qwen-0.6b,das,2,sst,sst-99,sst-8398,1,0,1.875,-1.75,-1.625,1.875,-1.75,-1.625,0.034482758620689655,3.4482758620689653,0.0
qwen-0.6b,das,2,sst,sst-8398,sst-99,0,1,-1.75,1.875,1.75,1.75,-1.875,-1.75,0.034482758620689655,3.4482758620689653,0.0
qwen-0.6b,das,2,sst,sst-8278,sst-7949,1,0,2.0,-1.625,-1.5,2.0,-1.625,-1.5,0.034482758620689655,3.4482758620689653,0.0
qwen-0.6b,das,2,sst,sst-7949,sst-8278,0,1,-1.625,2.0,1.875,1.625,-2.0,-1.875,0.034482758620689655,3.4482758620689653,0.0
qwen-0.6b,das,2,sst,sst-6,sst-8481,1,0,2.0,-1.125,-0.875,2.0,-1.125,-0.875,0.08,8.0,0.0
qwen-0.6b,das,2,sst,sst-8481,sst-6,0,1,-1.125,2.0,2.0,1.125,-2.0,-2.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-452,sst-8945,1,0,1.5,-0.875,0.0,1.5,-0.875,0.0,0.3684210526315789,36.8421052631579,0.0
qwen-0.6b,das,2,sst,sst-8945,sst-452,0,1,-0.875,1.5,1.25,0.875,-1.5,-1.25,0.10526315789473684,10.526315789473685,0.0
qwen-0.6b,das,2,sst,sst-104,sst-756,1,0,-0.125,-1.375,-1.5,-0.125,-1.375,-1.5,-0.1,-10.0,0.0
qwen-0.6b,das,2,sst,sst-756,sst-104,0,1,-1.375,-0.125,-0.125,1.375,0.125,0.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-79,sst-8540,1,0,1.375,-0.5,-0.5,1.375,-0.5,-0.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8540,sst-79,0,1,-0.5,1.375,1.25,0.5,-1.375,-1.25,0.06666666666666667,6.666666666666667,0.0
qwen-0.6b,das,2,sst,sst-1094,sst-8131,1,0,3.125,-1.75,2.5,3.125,-1.75,2.5,0.8717948717948718,87.17948717948718,1.0
qwen-0.6b,das,2,sst,sst-8131,sst-1094,0,1,-1.75,3.125,3.0,1.75,-3.125,-3.0,0.02564102564102564,2.5641025641025643,0.0
qwen-0.6b,das,2,sst,sst-358,sst-8693,1,0,1.625,-2.0,-1.75,1.625,-2.0,-1.75,0.06896551724137931,6.896551724137931,0.0
qwen-0.6b,das,2,sst,sst-8693,sst-358,0,1,-2.0,1.625,1.25,2.0,-1.625,-1.25,0.10344827586206896,10.344827586206897,0.0
qwen-0.6b,das,2,sst,sst-167,sst-8016,1,0,3.0625,-0.25,0.0,3.0625,-0.25,0.0,0.07547169811320754,7.547169811320755,0.0
qwen-0.6b,das,2,sst,sst-8016,sst-167,0,1,-0.25,3.0625,3.125,0.25,-3.0625,-3.125,-0.018867924528301886,-1.8867924528301887,0.0
qwen-0.6b,das,2,sst,sst-458,sst-8993,1,0,3.375,-1.125,-1.125,3.375,-1.125,-1.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8993,sst-458,0,1,-1.125,3.375,3.375,1.125,-3.375,-3.375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1018,sst-8371,1,0,0.125,-2.875,-2.625,0.125,-2.875,-2.625,0.08333333333333333,8.333333333333334,0.0
qwen-0.6b,das,2,sst,sst-8371,sst-1018,0,1,-2.875,0.125,0.5,2.875,-0.125,-0.5,-0.125,-12.5,0.0
qwen-0.6b,das,2,sst,sst-57,sst-8852,1,0,3.25,-0.625,-0.75,3.25,-0.625,-0.75,-0.03225806451612903,-3.225806451612903,0.0
qwen-0.6b,das,2,sst,sst-8852,sst-57,0,1,-0.625,3.25,3.1875,0.625,-3.25,-3.1875,0.016129032258064516,1.6129032258064515,0.0
qwen-0.6b,das,2,sst,sst-353,sst-9027,1,0,2.5,-0.25,0.75,2.5,-0.25,0.75,0.36363636363636365,36.36363636363637,1.0
qwen-0.6b,das,2,sst,sst-9027,sst-353,0,1,-0.25,2.5,2.75,0.25,-2.5,-2.75,-0.09090909090909091,-9.090909090909092,0.0
qwen-0.6b,das,2,sst,sst-684,sst-8855,1,0,2.0,-1.375,-1.125,2.0,-1.375,-1.125,0.07407407407407407,7.407407407407407,0.0
qwen-0.6b,das,2,sst,sst-8855,sst-684,0,1,-1.375,2.0,1.875,1.375,-2.0,-1.875,0.037037037037037035,3.7037037037037037,0.0
qwen-0.6b,das,2,sst,sst-87,sst-7945,1,0,2.75,-3.0,-2.75,2.75,-3.0,-2.75,0.043478260869565216,4.3478260869565215,0.0
qwen-0.6b,das,2,sst,sst-7945,sst-87,0,1,-3.0,2.75,2.75,3.0,-2.75,-2.75,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-663,sst-8928,1,0,1.875,-1.125,-0.5,1.875,-1.125,-0.5,0.20833333333333334,20.833333333333332,0.0
qwen-0.6b,das,2,sst,sst-8928,sst-663,0,1,-1.125,1.875,2.125,1.125,-1.875,-2.125,-0.08333333333333333,-8.333333333333334,0.0
qwen-0.6b,das,2,sst,sst-1069,sst-8875,1,0,0.875,-1.625,-2.125,0.875,-1.625,-2.125,-0.2,-20.0,0.0
qwen-0.6b,das,2,sst,sst-8875,sst-1069,0,1,-1.625,0.875,1.75,1.625,-0.875,-1.75,-0.35,-35.0,0.0
qwen-0.6b,das,2,sst,sst-548,sst-8520,1,0,2.5,-1.875,-1.625,2.5,-1.875,-1.625,0.05714285714285714,5.714285714285714,0.0
qwen-0.6b,das,2,sst,sst-8520,sst-548,0,1,-1.875,2.5,2.5,1.875,-2.5,-2.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-595,sst-8051,1,0,2.5,0.125,0.75,2.5,0.125,0.75,0.2631578947368421,26.31578947368421,0.0
qwen-0.6b,das,2,sst,sst-8051,sst-595,0,1,0.125,2.5,2.5,-0.125,-2.5,-2.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-1010,sst-8029,1,0,2.6875,-1.375,-1.25,2.6875,-1.375,-1.25,0.03076923076923077,3.076923076923077,0.0
qwen-0.6b,das,2,sst,sst-8029,sst-1010,0,1,-1.375,2.6875,2.6875,1.375,-2.6875,-2.6875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-183,sst-8896,1,0,3.0,-3.125,-3.0,3.0,-3.125,-3.0,0.02040816326530612,2.0408163265306123,0.0
qwen-0.6b,das,2,sst,sst-8896,sst-183,0,1,-3.125,3.0,3.0,3.125,-3.0,-3.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-507,sst-8116,1,0,2.5,-0.5,-0.5,2.5,-0.5,-0.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8116,sst-507,0,1,-0.5,2.5,2.5,0.5,-2.5,-2.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-710,sst-8155,1,0,1.875,-0.875,-0.875,1.875,-0.875,-0.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8155,sst-710,0,1,-0.875,1.875,2.0,0.875,-1.875,-2.0,-0.045454545454545456,-4.545454545454546,0.0
qwen-0.6b,das,2,sst,sst-751,sst-8898,1,0,2.875,-1.25,-1.0,2.875,-1.25,-1.0,0.06060606060606061,6.0606060606060606,0.0
qwen-0.6b,das,2,sst,sst-8898,sst-751,0,1,-1.25,2.875,2.875,1.25,-2.875,-2.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-980,sst-8248,1,0,2.6875,-0.125,-0.125,2.6875,-0.125,-0.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8248,sst-980,0,1,-0.125,2.6875,2.5625,0.125,-2.6875,-2.5625,0.044444444444444446,4.444444444444445,0.0
qwen-0.6b,das,2,sst,sst-938,sst-8977,1,0,2.25,-1.0,-1.0,2.25,-1.0,-1.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8977,sst-938,0,1,-1.0,2.25,2.375,1.0,-2.25,-2.375,-0.038461538461538464,-3.8461538461538463,0.0
qwen-0.6b,das,2,sst,sst-288,sst-8786,1,0,2.5,-1.875,-1.375,2.5,-1.875,-1.375,0.11428571428571428,11.428571428571429,0.0
qwen-0.6b,das,2,sst,sst-8786,sst-288,0,1,-1.875,2.5,2.75,1.875,-2.5,-2.75,-0.05714285714285714,-5.714285714285714,0.0
qwen-0.6b,das,2,sst,sst-984,sst-8908,1,0,2.25,-0.5,-0.625,2.25,-0.5,-0.625,-0.045454545454545456,-4.545454545454546,0.0
qwen-0.6b,das,2,sst,sst-8908,sst-984,0,1,-0.5,2.25,2.5,0.5,-2.25,-2.5,-0.09090909090909091,-9.090909090909092,0.0
qwen-0.6b,das,2,sst,sst-955,sst-8525,1,0,1.625,-2.5,-2.5,1.625,-2.5,-2.5,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8525,sst-955,0,1,-2.5,1.625,1.75,2.5,-1.625,-1.75,-0.030303030303030304,-3.0303030303030303,0.0
qwen-0.6b,das,2,sst,sst-825,sst-8646,1,0,3.0,-1.25,-1.125,3.0,-1.25,-1.125,0.029411764705882353,2.9411764705882355,0.0
qwen-0.6b,das,2,sst,sst-8646,sst-825,0,1,-1.25,3.0,2.5,1.25,-3.0,-2.5,0.11764705882352941,11.764705882352942,0.0
qwen-0.6b,das,2,sst,sst-163,sst-8382,1,0,2.875,-1.25,-1.125,2.875,-1.25,-1.125,0.030303030303030304,3.0303030303030303,0.0
qwen-0.6b,das,2,sst,sst-8382,sst-163,0,1,-1.25,2.875,2.75,1.25,-2.875,-2.75,0.030303030303030304,3.0303030303030303,0.0
qwen-0.6b,das,2,sst,sst-931,sst-8662,1,0,2.875,-0.125,0.125,2.875,-0.125,0.125,0.08333333333333333,8.333333333333334,1.0
qwen-0.6b,das,2,sst,sst-8662,sst-931,0,1,-0.125,2.875,2.875,0.125,-2.875,-2.875,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-906,sst-8987,1,0,1.875,0.125,0.25,1.875,0.125,0.25,0.07142857142857142,7.142857142857143,0.0
qwen-0.6b,das,2,sst,sst-8987,sst-906,0,1,0.125,1.875,2.125,-0.125,-1.875,-2.125,-0.14285714285714285,-14.285714285714286,0.0
qwen-0.6b,das,2,sst,sst-951,sst-8272,1,0,2.375,-2.125,-2.125,2.375,-2.125,-2.125,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8272,sst-951,0,1,-2.125,2.375,2.5,2.125,-2.375,-2.5,-0.027777777777777776,-2.7777777777777777,0.0
qwen-0.6b,das,2,sst,sst-746,sst-8670,1,0,3.4375,-0.875,-0.75,3.4375,-0.875,-0.75,0.028985507246376812,2.898550724637681,0.0
qwen-0.6b,das,2,sst,sst-8670,sst-746,0,1,-0.875,3.4375,3.4375,0.875,-3.4375,-3.4375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-850,sst-8179,1,0,3.1875,-0.75,-0.75,3.1875,-0.75,-0.75,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8179,sst-850,0,1,-0.75,3.1875,3.0625,0.75,-3.1875,-3.0625,0.031746031746031744,3.1746031746031744,0.0
qwen-0.6b,das,2,sst,sst-456,sst-8484,1,0,3.0,-0.375,-0.375,3.0,-0.375,-0.375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8484,sst-456,0,1,-0.375,3.0,3.0,0.375,-3.0,-3.0,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-8138,sst-7938,1,0,0.375,-2.25,-2.125,0.375,-2.25,-2.125,0.047619047619047616,4.761904761904762,0.0
qwen-0.6b,das,2,sst,sst-7938,sst-8138,0,1,-2.25,0.375,0.375,2.25,-0.375,-0.375,0.0,0.0,0.0
qwen-0.6b,das,2,sst,sst-238,sst-8452,1,0,2.625,-0.875,-0.875,2.625,-0.875,-0.875,0.0,0.0,0.0
