model,method,layer,subspace_dimension,toy_projection_accuracy,toy_patch_recovery,toy_flip_rate,toy_sign_flip_rate,toy_logit_diff_percent,toy_logit_flip_percent,toy_sign_flip_percent,toy_corrupted_accuracy,toy_clean_accuracy,toy_patched_accuracy,sst_projection_accuracy,sst_patch_recovery,sst_flip_rate,sst_sign_flip_rate,sst_logit_diff_percent,sst_logit_flip_percent,sst_sign_flip_percent,sst_corrupted_accuracy,sst_clean_accuracy,sst_patched_accuracy,n_toy_test,n_sst,n_sst_pairs
qwen-0.6b,das,6,1,1.0,0.8375693649683218,0.8928571343421936,0.8214285969734192,83.75693649683218,89.28571343421936,82.14285969734192,0.0,1.0,0.8928571343421936,0.8179611650485437,0.1279203732912809,0.07932691792528687,0.0833333358168602,12.792037329128089,7.932691792528687,8.33333358168602,0.03153153136372566,0.9684684872627258,0.10585585236549377,30,1236,444
qwen-0.6b,das2d,6,2,,0.8180838100255413,0.8571428656578064,0.75,81.80838100255413,85.71428656578064,75.0,0.0,1.0,0.8571428656578064,,0.12676761940898584,0.07932691792528687,0.0878378376364708,12.676761940898585,7.932691792528687,8.78378376364708,0.03153153136372566,0.9684684872627258,0.10585585236549377,30,1236,444
qwen-0.6b,das3d,6,3,,0.8292514300766239,0.8571428656578064,0.8214285969734192,82.9251430076624,85.71428656578064,82.14285969734192,0.0,1.0,0.8571428656578064,,0.12223333698884051,0.09375000186376449,0.09459459781646729,12.223333698884051,9.375000186376448,9.459459781646729,0.03153153136372566,0.9684684872627258,0.11936937272548676,30,1236,444
qwen-0.6b,random,6,1,0.3333333333333333,-0.00030803738600683516,0.0,0.0,-0.030803738600683514,0.0,0.0,0.0,1.0,0.0,0.8179611650485437,-0.0002305572847803881,0.004807693320815569,0.0,-0.02305572847803881,0.48076933208155687,0.0,0.03153153136372566,0.9684684872627258,0.036036036908626556,30,1236,444
qwen-0.6b,mean_diff,7,1,0.9333333333333333,0.7838878760367727,0.8571428656578064,0.8214285969734192,78.38878760367727,85.71428656578064,82.14285969734192,0.0,1.0,0.8571428656578064,0.1820388349514563,0.16569320619110578,0.11298075924290311,0.10135135054588318,16.569320619110577,11.29807592429031,10.135135054588318,0.03153153136372566,0.9684684872627258,0.13738738000392914,30,1236,444
qwen-0.6b,kmeans,7,1,0.7,0.1388632453854856,0.0357142873108387,0.0714285746216774,13.88632453854856,3.57142873108387,7.14285746216774,0.0,1.0,0.0357142873108387,0.1820388349514563,0.040962203249019113,0.024038462628046934,0.027027027681469917,4.096220324901911,2.4038462628046933,2.7027027681469917,0.03153153136372566,0.9684684872627258,0.054054055362939835,30,1236,444
qwen-0.6b,logistic_regression,7,1,1.0,0.7969809251272952,0.9285714030265808,0.8571428656578064,79.69809251272952,92.85714030265808,85.71428656578064,0.0,1.0,0.9285714030265808,0.1820388349514563,0.18740392497337283,0.161057684498997,0.11711711436510086,18.740392497337282,16.1057684498997,11.711711436510086,0.03153153136372566,0.9684684872627258,0.18243242800235748,30,1236,444
qwen-0.6b,pca,7,1,0.7333333333333333,0.20417438988113845,0.1071428582072258,0.0714285746216774,20.417438988113844,10.71428582072258,7.14285746216774,0.0,1.0,0.1071428582072258,0.1820388349514563,0.057101148100432514,0.02884615197283159,0.03378378227353096,5.710114810043251,2.884615197283159,3.378378227353096,0.03153153136372566,0.9684684872627258,0.05855855718255043,30,1236,444
qwen-0.6b,das,7,1,1.0,0.8731516111560456,0.9285714030265808,0.8928571343421936,87.31516111560455,92.85714030265808,89.28571343421936,0.0,1.0,0.9285714030265808,0.2540453074433657,0.13975562554893622,0.08894230456691801,0.09009008854627609,13.975562554893623,8.894230456691801,9.00900885462761,0.03153153136372566,0.9684684872627258,0.11486486345529556,30,1236,444
qwen-0.6b,das2d,7,2,,0.8620610313004484,0.8928571343421936,0.8571428656578064,86.20610313004484,89.28571343421936,85.71428656578064,0.0,1.0,0.8928571343421936,,0.13322319084122983,0.08894230456691801,0.0878378376364708,13.322319084122983,8.894230456691801,8.78378376364708,0.03153153136372566,0.9684684872627258,0.11486486345529556,30,1236,444
qwen-0.6b,das3d,7,3,,0.8659889295748138,0.8928571343421936,0.8571428656578064,86.59889295748138,89.28571343421936,85.71428656578064,0.0,1.0,0.8928571343421936,,0.13464493364603647,0.09615384653615681,0.09909909963607788,13.464493364603648,9.615384653615681,9.909909963607788,0.03153153136372566,0.9684684872627258,0.12162162363529205,30,1236,444
qwen-0.6b,random,7,1,0.5333333333333333,0.0007701551629846416,0.0,0.0,0.07701551629846416,0.0,0.0,0.0,1.0,0.0,0.1820388349514563,7.686327546242437e-05,0.002403844672392329,0.0,0.0076863275462424364,0.2403844672392329,0.0,0.03153153136372566,0.9684684872627258,0.03378378227353096,30,1236,444
qwen-0.6b,mean_diff,8,1,0.9,0.8002156673021832,0.8571428656578064,0.8571428656578064,80.02156673021832,85.71428656578064,85.71428656578064,0.0,1.0,0.8571428656578064,0.1820388349514563,0.1735321213320321,0.12980768785377306,0.11036036163568497,17.35321213320321,12.980768785377306,11.036036163568497,0.03153153136372566,0.9684684872627258,0.15315315127372742,30,1236,444
qwen-0.6b,kmeans,8,1,0.6333333333333333,0.14186690810589542,0.0714285746216774,0.0357142873108387,14.186690810589543,7.14285746216774,3.57142873108387,0.0,1.0,0.0714285746216774,0.1820388349514563,0.027858902195875092,0.014423075986415795,0.01576576568186283,2.7858902195875093,1.4423075986415794,1.5765765681862831,0.03153153136372566,0.9684684872627258,0.045045044273138046,30,1236,444
qwen-0.6b,logistic_regression,8,1,1.0,0.8165434791335828,0.9642857313156128,0.9642857313156128,81.65434791335828,96.42857313156128,96.42857313156128,0.0,1.0,0.9642857313156128,0.18284789644012944,0.2035044707286619,0.1634615291713893,0.12612612545490265,20.35044707286619,16.34615291713893,12.612612545490265,0.03153153136372566,0.9684684872627258,0.18468467891216278,30,1236,444
qwen-0.6b,pca,8,1,0.6333333333333333,0.19246769412154927,0.0714285746216774,0.0714285746216774,19.246769412154926,7.14285746216774,7.14285746216774,0.0,1.0,0.0714285746216774,0.1820388349514563,0.03800339018460528,0.026442307300439262,0.018018018454313278,3.800339018460528,2.644230730043926,1.8018018454313278,0.03153153136372566,0.9684684872627258,0.05630630627274513,30,1236,444
qwen-0.6b,das,8,1,1.0,0.8902495987164191,0.9285714030265808,1.0,89.02495987164191,92.85714030265808,100.0,0.0,1.0,0.9285714030265808,0.8155339805825242,0.1636181906280823,0.1153846198194191,0.10135135054588318,16.36181906280823,11.538461981941909,10.135135054588318,0.03153153136372566,0.9684684872627258,0.13963964581489563,30,1236,444
qwen-0.6b,das2d,8,2,,0.8661429688338064,0.9285714030265808,0.8214285969734192,86.61429688338063,92.85714030265808,82.14285969734192,0.0,1.0,0.9285714030265808,,0.15923763475886182,0.09615384653615681,0.09234233945608139,15.923763475886183,9.615384653615681,9.234233945608139,0.03153153136372566,0.9684684872627258,0.12162162363529205,30,1236,444
qwen-0.6b,das3d,8,3,,0.8673752417737689,0.8928571343421936,0.8214285969734192,86.73752417737688,89.28571343421936,82.14285969734192,0.0,1.0,0.8928571343421936,,0.15120659397088632,0.09375000186376449,0.09909909963607788,15.120659397088632,9.375000186376448,9.909909963607788,0.03153153136372566,0.9684684872627258,0.11936937272548676,30,1236,444
